# Exact Riemann solution for problem:	Lax
# Discretization:	zonal
# Domain bounds:	0.00000e+00	1.00000e+00
# Iterface position:	5.00000e-01
# Gamma:	1.40000e+00
# Left  state [dens,velx,pres]:	4.45000e-01	6.98876e-01	3.52773e+00
# Right state [dens,velx,pres]:	5.00000e-01	0.00000e+00	5.71000e-01
# Time:	1.60000e-01
                x	    dens [$\rho$]	      mom [$\mu$]	   e [$\epsilon$]	       pres [$p$]	             eint	       velx [$v$]	             cspd
  1.862500000e-01	  3.750972779e-01	  4.720834579e-01	  7.239843820e+00	  2.777108198e+00	  1.850925321e+01	  1.258562740e+00	  3.219500240e+00
  1.887500000e-01	  3.735826999e-01	  4.750416245e-01	  7.205582587e+00	  2.761422009e+00	  1.847932205e+01	  1.271583574e+00	  3.216896074e+00
  1.912500000e-01	  3.720730183e-01	  4.779666390e-01	  7.171528592e+00	  2.745811827e+00	  1.844941511e+01	  1.284604407e+00	  3.214291907e+00
  1.937500000e-01	  3.705682213e-01	  4.808586771e-01	  7.137680534e+00	  2.730277342e+00	  1.841953239e+01	  1.297625240e+00	  3.211687740e+00
  1.962500000e-01	  3.690682969e-01	  4.837179142e-01	  7.104037119e+00	  2.714818250e+00	  1.838967390e+01	  1.310646074e+00	  3.209083574e+00
  1.987500000e-01	  3.675732334e-01	  4.865445250e-01	  7.070597058e+00	  2.699434246e+00	  1.835983962e+01	  1.323666907e+00	  3.206479407e+00
  2.012500000e-01	  3.660830190e-01	  4.893386834e-01	  7.037359070e+00	  2.684125024e+00	  1.833002956e+01	  1.336687740e+00	  3.203875240e+00
  2.037500000e-01	  3.645976418e-01	  4.921005630e-01	  7.004321880e+00	  2.668890282e+00	  1.830024373e+01	  1.349708574e+00	  3.201271074e+00
  2.062500000e-01	  3.631170900e-01	  4.948303366e-01	  6.971484221e+00	  2.653729718e+00	  1.827048211e+01	  1.362729407e+00	  3.198666907e+00
  2.087500000e-01	  3.616413518e-01	  4.975281766e-01	  6.938844831e+00	  2.638643031e+00	  1.824074471e+01	  1.375750240e+00	  3.196062740e+00
  2.112500000e-01	  3.601704156e-01	  5.001942548e-01	  6.906402454e+00	  2.623629919e+00	  1.821103154e+01	  1.388771074e+00	  3.193458574e+00
  2.137500000e-01	  3.587042696e-01	  5.028287421e-01	  6.874155842e+00	  2.608690085e+00	  1.818134258e+01	  1.401791907e+00	  3.190854407e+00
  2.162500000e-01	  3.572429021e-01	  5.054318092e-01	  6.842103753e+00	  2.593823229e+00	  1.815167785e+01	  1.414812740e+00	  3.188250240e+00
  2.187500000e-01	  3.557863014e-01	  5.080036261e-01	  6.810244952e+00	  2.579029054e+00	  1.812203733e+01	  1.427833574e+00	  3.185646074e+00
  2.212500000e-01	  3.543344558e-01	  5.105443621e-01	  6.778578209e+00	  2.564307265e+00	  1.809242104e+01	  1.440854407e+00	  3.183041907e+00
  2.237500000e-01	  3.528873536e-01	  5.130541860e-01	  6.747102301e+00	  2.549657565e+00	  1.806282896e+01	  1.453875240e+00	  3.180437740e+00
  2.262500000e-01	  3.514449833e-01	  5.155332661e-01	  6.715816012e+00	  2.535079660e+00	  1.803326111e+01	  1.466896074e+00	  3.177833574e+00
  2.287500000e-01	  3.500073333e-01	  5.179817700e-01	  6.684718132e+00	  2.520573257e+00	  1.800371748e+01	  1.479916907e+00	  3.175229407e+00
  2.312500000e-01	  3.485743918e-01	  5.203998648e-01	  6.653807457e+00	  2.506138063e+00	  1.797419806e+01	  1.492937740e+00	  3.172625240e+00
  2.337500000e-01	  3.471461474e-01	  5.227877170e-01	  6.623082790e+00	  2.491773787e+00	  1.794470287e+01	  1.505958574e+00	  3.170021074e+00
  2.362500000e-01	  3.457225885e-01	  5.251454925e-01	  6.592542940e+00	  2.477480138e+00	  1.791523190e+01	  1.518979407e+00	  3.167416907e+00
  2.387500000e-01	  3.446343206e-01	  5.269329184e-01	  6.569252650e+00	  2.466568936e+00	  1.789265308e+01	  1.528962401e+00	  3.165420308e+00
  2.412500000e-01	  3.446343206e-01	  5.269329184e-01	  6.569252650e+00	  2.466568936e+00	  1.789265308e+01	  1.528962401e+00	  3.165420308e+00
  2.437500000e-01	  3.446343206e-01	  5.269329184e-01	  6.569252650e+00	  2.466568936e+00	  1.789265308e+01	  1.528962401e+00	  3.165420308e+00
  2.462500000e-01	  3.446343206e-01	  5.269329184e-01	  6.569252650e+00	  2.466568936e+00	  1.789265308e+01	  1.528962401e+00	  3.165420308e+00
  2.487500000e-01	  3.446343206e-01	  5.269329184e-01	  6.569252650e+00	  2.466568936e+00	  1.789265308e+01	  1.528962401e+00	  3.165420308e+00
  2.512500000e-01	  3.446343206e-01	  5.269329184e-01	  6.569252650e+00	  2.466568936e+00	  1.789265308e+01	  1.528962401e+00	  3.165420308e+00
  2.537500000e-01	  3.446343206e-01	  5.269329184e-01	  6.569252650e+00	  2.466568936e+00	  1.789265308e+01	  1.528962401e+00	  3.165420308e+00
  2.562500000e-01	  3.446343206e-01	  5.269329184e-01	  6.569252650e+00	  2.466568936e+00	  1.789265308e+01	  1.528962401e+00	  3.165420308e+00
  2.587500000e-01	  3.446343206e-01	  5.269329184e-01	  6.569252650e+00	  2.466568936e+00	  1.789265308e+01	  1.528962401e+00	  3.165420308e+00
  2.612500000e-01	  3.446343206e-01	  5.269329184e-01	  6.569252650e+00	  2.466568936e+00	  1.789265308e+01	  1.528962401e+00	  3.165420308e+00
  2.637500000e-01	  3.446343206e-01	  5.269329184e-01	  6.569252650e+00	  2.466568936e+00	  1.789265308e+01	  1.528962401e+00	  3.165420308e+00
  2.662500000e-01	  3.446343206e-01	  5.269329184e-01	  6.569252650e+00	  2.466568936e+00	  1.789265308e+01	  1.528962401e+00	  3.165420308e+00
  2.687500000e-01	  3.446343206e-01	  5.269329184e-01	  6.569252650e+00	  2.466568936e+00	  1.789265308e+01	  1.528962401e+00	  3.165420308e+00
  2.712500000e-01	  3.446343206e-01	  5.269329184e-01	  6.569252650e+00	  2.466568936e+00	  1.789265308e+01	  1.528962401e+00	  3.165420308e+00
  2.737500000e-01	  3.446343206e-01	  5.269329184e-01	  6.569252650e+00	  2.466568936e+00	  1.789265308e+01	  1.528962401e+00	  3.165420308e+00
  2.762500000e-01	  3.446343206e-01	  5.269329184e-01	  6.569252650e+00	  2.466568936e+00	  1.789265308e+01	  1.528962401e+00	  3.165420308e+00
  2.787500000e-01	  3.446343206e-01	  5.269329184e-01	  6.569252650e+00	  2.466568936e+00	  1.789265308e+01	  1.528962401e+00	  3.165420308e+00
  2.812500000e-01	  3.446343206e-01	  5.269329184e-01	  6.569252650e+00	  2.466568936e+00	  1.789265308e+01	  1.528962401e+00	  3.165420308e+00
  2.837500000e-01	  3.446343206e-01	  5.269329184e-01	  6.569252650e+00	  2.466568936e+00	  1.789265308e+01	  1.528962401e+00	  3.165420308e+00
  2.862500000e-01	  3.446343206e-01	  5.269329184e-01	  6.569252650e+00	  2.466568936e+00	  1.789265308e+01	  1.528962401e+00	  3.165420308e+00
  2.887500000e-01	  3.446343206e-01	  5.269329184e-01	  6.569252650e+00	  2.466568936e+00	  1.789265308e+01	  1.528962401e+00	  3.165420308e+00
  2.912500000e-01	  3.446343206e-01	  5.269329184e-01	  6.569252650e+00	  2.466568936e+00	  1.789265308e+01	  1.528962401e+00	  3.165420308e+00
  2.937500000e-01	  3.446343206e-01	  5.269329184e-01	  6.569252650e+00	  2.466568936e+00	  1.789265308e+01	  1.528962401e+00	  3.165420308e+00
  2.962500000e-01	  3.446343206e-01	  5.269329184e-01	  6.569252650e+00	  2.466568936e+00	  1.789265308e+01	  1.528962401e+00	  3.165420308e+00
  2.987500000e-01	  3.446343206e-01	  5.269329184e-01	  6.569252650e+00	  2.466568936e+00	  1.789265308e+01	  1.528962401e+00	  3.165420308e+00
  3.012500000e-01	  3.446343206e-01	  5.269329184e-01	  6.569252650e+00	  2.466568936e+00	  1.789265308e+01	  1.528962401e+00	  3.165420308e+00
  3.037500000e-01	  3.446343206e-01	  5.269329184e-01	  6.569252650e+00	  2.466568936e+00	  1.789265308e+01	  1.528962401e+00	  3.165420308e+00
  3.062500000e-01	  3.446343206e-01	  5.269329184e-01	  6.569252650e+00	  2.466568936e+00	  1.789265308e+01	  1.528962401e+00	  3.165420308e+00
  3.087500000e-01	  3.446343206e-01	  5.269329184e-01	  6.569252650e+00	  2.466568936e+00	  1.789265308e+01	  1.528962401e+00	  3.165420308e+00
  3.112500000e-01	  3.446343206e-01	  5.269329184e-01	  6.569252650e+00	  2.466568936e+00	  1.789265308e+01	  1.528962401e+00	  3.165420308e+00
  3.137500000e-01	  3.446343206e-01	  5.269329184e-01	  6.569252650e+00	  2.466568936e+00	  1.789265308e+01	  1.528962401e+00	  3.165420308e+00
  3.162500000e-01	  3.446343206e-01	  5.269329184e-01	  6.569252650e+00	  2.466568936e+00	  1.789265308e+01	  1.528962401e+00	  3.165420308e+00
  3.187500000e-01	  3.446343206e-01	  5.269329184e-01	  6.569252650e+00	  2.466568936e+00	  1.789265308e+01	  1.528962401e+00	  3.165420308e+00
  3.212500000e-01	  3.446343206e-01	  5.269329184e-01	  6.569252650e+00	  2.466568936e+00	  1.789265308e+01	  1.528962401e+00	  3.165420308e+00
  3.237500000e-01	  3.446343206e-01	  5.269329184e-01	  6.569252650e+00	  2.466568936e+00	  1.789265308e+01	  1.528962401e+00	  3.165420308e+00
  3.262500000e-01	  3.446343206e-01	  5.269329184e-01	  6.569252650e+00	  2.466568936e+00	  1.789265308e+01	  1.528962401e+00	  3.165420308e+00
  3.287500000e-01	  3.446343206e-01	  5.269329184e-01	  6.569252650e+00	  2.466568936e+00	  1.789265308e+01	  1.528962401e+00	  3.165420308e+00
  3.312500000e-01	  3.446343206e-01	  5.269329184e-01	  6.569252650e+00	  2.466568936e+00	  1.789265308e+01	  1.528962401e+00	  3.165420308e+00
  3.337500000e-01	  3.446343206e-01	  5.269329184e-01	  6.569252650e+00	  2.466568936e+00	  1.789265308e+01	  1.528962401e+00	  3.165420308e+00
  3.362500000e-01	  3.446343206e-01	  5.269329184e-01	  6.569252650e+00	  2.466568936e+00	  1.789265308e+01	  1.528962401e+00	  3.165420308e+00
  3.387500000e-01	  3.446343206e-01	  5.269329184e-01	  6.569252650e+00	  2.466568936e+00	  1.789265308e+01	  1.528962401e+00	  3.165420308e+00
  3.412500000e-01	  3.446343206e-01	  5.269329184e-01	  6.569252650e+00	  2.466568936e+00	  1.789265308e+01	  1.528962401e+00	  3.165420308e+00
