# Exact Riemann solution for problem:	Toro-5
# Discretization:	zonal
# Domain bounds:	0.00000e+00	1.00000e+00
# Iterface position:	8.00000e-01
# Gamma:	1.40000e+00
# Left  state [dens,velx,pres]:	1.00000e+00	-1.95974e+01	1.00000e+03
# Right state [dens,velx,pres]:	1.00000e+00	-1.95974e+01	1.00000e-02
# Time:	1.20000e-02
                x	    dens [$\rho$]	      mom [$\mu$]	   e [$\epsilon$]	       pres [$p$]	             eint	       velx [$v$]	             cspd
  2.162500000e-01	  8.270114299e-01	 -1.044015746e+01	  1.982165516e+03	  7.665069846e+02	  2.317099126e+03	 -1.262395789e+01	  3.602187545e+01
  2.187500000e-01	  8.230332405e-01	 -1.024704925e+01	  1.967164544e+03	  7.613499544e+02	  2.312634281e+03	 -1.245034678e+01	  3.598715322e+01
  2.212500000e-01	  8.190703749e-01	 -1.005551048e+01	  1.952281153e+03	  7.562226925e+02	  2.308173741e+03	 -1.227673567e+01	  3.595243100e+01
  2.237500000e-01	  8.151227888e-01	 -9.865532641e+00	  1.937514524e+03	  7.511250556e+02	  2.303717507e+03	 -1.210312455e+01	  3.591770878e+01
  2.262500000e-01	  8.111904381e-01	 -9.677107236e+00	  1.922863843e+03	  7.460569009e+02	  2.299265579e+03	 -1.192951344e+01	  3.588298656e+01
  2.287500000e-01	  8.072732785e-01	 -9.490225818e+00	  1.908328299e+03	  7.410180862e+02	  2.294817957e+03	 -1.175590233e+01	  3.584826433e+01
  2.312500000e-01	  8.033712660e-01	 -9.304879962e+00	  1.893907089e+03	  7.360084698e+02	  2.290374640e+03	 -1.158229122e+01	  3.581354211e+01
  2.337500000e-01	  7.994843566e-01	 -9.121061278e+00	  1.879599412e+03	  7.310279105e+02	  2.285935630e+03	 -1.140868011e+01	  3.577881989e+01
  2.362500000e-01	  7.956125065e-01	 -8.938761407e+00	  1.865404470e+03	  7.260762679e+02	  2.281500925e+03	 -1.123506900e+01	  3.574409767e+01
  2.387500000e-01	  7.917556719e-01	 -8.757972022e+00	  1.851321474e+03	  7.211534018e+02	  2.277070526e+03	 -1.106145789e+01	  3.570937545e+01
  2.412500000e-01	  7.879138089e-01	 -8.578684825e+00	  1.837349635e+03	  7.162591727e+02	  2.272644433e+03	 -1.088784678e+01	  3.567465322e+01
  2.437500000e-01	  7.840868741e-01	 -8.400891551e+00	  1.823488170e+03	  7.113934417e+02	  2.268222646e+03	 -1.071423567e+01	  3.563993100e+01
  2.462500000e-01	  7.802748238e-01	 -8.224583967e+00	  1.809736302e+03	  7.065560703e+02	  2.263805165e+03	 -1.054062455e+01	  3.560520878e+01
  2.487500000e-01	  7.764776146e-01	 -8.049753869e+00	  1.796093255e+03	  7.017469208e+02	  2.259391989e+03	 -1.036701344e+01	  3.557048656e+01
  2.512500000e-01	  7.726952031e-01	 -7.876393085e+00	  1.782558261e+03	  6.969658557e+02	  2.254983119e+03	 -1.019340233e+01	  3.553576433e+01
  2.537500000e-01	  7.689275460e-01	 -7.704493475e+00	  1.769130554e+03	  6.922127383e+02	  2.250578555e+03	 -1.001979122e+01	  3.550104211e+01
  2.562500000e-01	  7.651746001e-01	 -7.534046928e+00	  1.755809372e+03	  6.874874322e+02	  2.246178297e+03	 -9.846180110e+00	  3.546631989e+01
  2.587500000e-01	  7.614363223e-01	 -7.365045366e+00	  1.742593959e+03	  6.827898017e+02	  2.241782345e+03	 -9.672568999e+00	  3.543159767e+01
  2.612500000e-01	  7.577126696e-01	 -7.197480740e+00	  1.729483562e+03	  6.781197117e+02	  2.237390699e+03	 -9.498957888e+00	  3.539687545e+01
  2.637500000e-01	  7.540035990e-01	 -7.031345031e+00	  1.716477434e+03	  6.734770274e+02	  2.233003358e+03	 -9.325346777e+00	  3.536215322e+01
  2.662500000e-01	  7.503090675e-01	 -6.866630254e+00	  1.703574829e+03	  6.688616147e+02	  2.228620323e+03	 -9.151735666e+00	  3.532743100e+01
  2.687500000e-01	  7.466290326e-01	 -6.703328451e+00	  1.690775009e+03	  6.642733400e+02	  2.224241595e+03	 -8.978124555e+00	  3.529270878e+01
  2.712500000e-01	  7.429634513e-01	 -6.541431695e+00	  1.678077237e+03	  6.597120701e+02	  2.219867171e+03	 -8.804513444e+00	  3.525798656e+01
  2.737500000e-01	  7.393122812e-01	 -6.380932092e+00	  1.665480782e+03	  6.551776725e+02	  2.215497054e+03	 -8.630902332e+00	  3.522326433e+01
  2.762500000e-01	  7.356754797e-01	 -6.221821776e+00	  1.652984917e+03	  6.506700151e+02	  2.211131243e+03	 -8.457291221e+00	  3.518854211e+01
